idChamber,price,fee,space(m2),sexe,availablity,asKey,asDesk,asChair,asBed,asClimatisation,asPrivateBasin,asTv,asStorage,asLan,asPrivateKitchen,asPrivateFridge,asPrivateShower,asPrivateToilet,asSunaccess,asSomethingMore,houseId,houseUrl,region,houseName,adress,longetide,latitude,medianPrice,medianFee,numberOfBed,nbShower,nbToilet,nbBath,nbKitchen,distanceToAdvanced Institute of Industrial Technology(km),distanceToAoyama Gakuin University(km),distanceToAsia University(km),distanceToBunka Gakuen University(km),distanceToBunkyo Gakuin University(km),distanceToChuo University(km),distanceToDaito Bunka University(km),distanceToGakushuin University(km),distanceToGakushuin Women's College(km),distanceToHitotsubashi University(km),distanceToHosei University(km),distanceToHoshi University(km),distanceToInternational College for Postgraduate Buddhist Studies(km),distanceToJapan Lutheran College(km),distanceToJapan Women's University(km),distanceToJuntendo University(km),distanceToKaetsu University(km),distanceToKeio University(km),distanceToKogakuin University(km),distanceToKokugakuin University(km),distanceToKokushikan University(km),distanceToKomazawa University(km),distanceToKunitachi College of Music(km),distanceToKyorin University(km),distanceToKyoritsu Women's University(km),distanceToMeiji Gakuin University(km),distanceToMeiji University(km),distanceToMeisei University(km),distanceToMejiro University(km),distanceToMusashi University(km),distanceToMusashino Academia Musicae(km),distanceToMusashino Art University(km),distanceToMusashino University(km),distanceToNational Graduate Institute for Policy Studies(km),distanceToNihon Bunka University(km),distanceToNihon University(km),distanceToNippon Medical School(km),distanceToNippon Sport Science University(km),distanceToOchanomizu University(km),distanceToOtsuma Women's University(km),distanceToRikkyo University(km),distanceToRissho University(km),distanceToSeijo University(km),distanceToSeikei University(km),distanceToSeisen University(km),distanceToSenshu University(km),distanceToShibaura Institute of Technology(km),distanceToShowa Pharmaceutical University(km),distanceToShowa University(km),distanceToShowa Women's University(km),distanceToSophia University(km),distanceToSugino Fashion College(km),distanceToTaisho University(km),distanceToTakachiho University(km),distanceToTakushoku University(km),distanceToTama Art University(km),distanceToTama University(km),distanceToTamagawa University(km),distanceToTeikyo University(km),distanceToThe University of Tokyo(km),distanceToToho Gakuen School of Music(km),distanceToToho University(km),distanceToTokai University(km),distanceToTokyo City University(km),distanceToTokyo College of Music(km),distanceToTokyo Denki University(km),distanceToTokyo Fuji University(km),distanceToTokyo Future University(km),distanceToTokyo Gakugei University(km),distanceToTokyo Institute of Technology(km),distanceToTokyo Junshin University(km),distanceToTokyo Kasei University(km),distanceToTokyo Kasei-Gakuin University(km),distanceToTokyo Medical and Dental University(km),distanceToTokyo Medical University(km),distanceToTokyo Metropolitan University(km),distanceToTokyo University of Agriculture(km),distanceToTokyo University of Agriculture and Technology(km),distanceToTokyo University of Foreign Studies(km),distanceToTokyo University of Marine Science and Technology(km),distanceToTokyo University of Science(km),distanceToTokyo University of Technology(km),distanceToTokyo University of the Arts(km),distanceToTokyo Woman's Christian University(km),distanceToTokyo Women's Medical University(km),distanceToTokyo Zokei University(km),distanceToToyo Gakuen University(km),distanceToToyo University(km),distanceToUniversity of the Sacred Heart(km),distanceToWaseda University(km),owner
311,55000,12000,7.8,Female,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
401,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
403,55000,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
404,55000,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
409,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
412,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
415,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
418,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
419,27500,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
519,55000,12000,7.9,Both,Available,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,172,https://tokyosharehouse.com//eng/house/detail/172/,NerimaToshimaenEkoda,DK House Tokyo Nerima,Nukui Nerima-ku Tokyo,139.631798,35.7410824,41250,12000,177,0,0,2,0,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,daiichikousan co.ltd
103,55000,15000,8.38,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,2940,https://tokyosharehouse.com//eng/house/detail/2940/,NerimaToshimaenEkoda,TOKYOSHARE Shakujii Park,5-24-1 Shakujiidai Nerima-ku Tokyo-to 177-0045 Japan,139.6162651,35.7506445,55000,15000,14,0,0,1,1,20.74,13.14,8.9,10.12,13.23,12.84,5.84,9.14,10.04,16.8,12.8,16.95,12.08,10.03,10.14,14.08,9.66,16.09,9.81,13.63,11.72,13.09,18.55,9.28,14.24,16.28,14.38,22.21,6.97,4.87,5.15,15.48,7.17,13.92,5.84,14.64,13.3,14.62,10.97,13.21,8.09,19.74,8.28,5.82,17.08,13.79,19.0,25.52,13.01,13.01,12.83,20.87,10.1,7.81,33.23,15.29,15.29,24.3,8.93,13.75,10.6,22.28,11.39,17.25,9.38,17.19,8.54,18.15,12.23,17.27,26.28,9.46,31.73,14.44,14.44,25.61,12.19,10.51,12.13,18.22,12.75,28.38,16.79,5.01,11.05,29.57,13.76,12.5,14.4,10.42,irodori-factory
206,55000,15000,8.38,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,2940,https://tokyosharehouse.com//eng/house/detail/2940/,NerimaToshimaenEkoda,TOKYOSHARE Shakujii Park,5-24-1 Shakujiidai Nerima-ku Tokyo-to 177-0045 Japan,139.6162651,35.7506445,55000,15000,14,0,0,1,1,20.74,13.14,8.9,10.12,13.23,12.84,5.84,9.14,10.04,16.8,12.8,16.95,12.08,10.03,10.14,14.08,9.66,16.09,9.81,13.63,11.72,13.09,18.55,9.28,14.24,16.28,14.38,22.21,6.97,4.87,5.15,15.48,7.17,13.92,5.84,14.64,13.3,14.62,10.97,13.21,8.09,19.74,8.28,5.82,17.08,13.79,19.0,25.52,13.01,13.01,12.83,20.87,10.1,7.81,33.23,15.29,15.29,24.3,8.93,13.75,10.6,22.28,11.39,17.25,9.38,17.19,8.54,18.15,12.23,17.27,26.28,9.46,31.73,14.44,14.44,25.61,12.19,10.51,12.13,18.22,12.75,28.38,16.79,5.01,11.05,29.57,13.76,12.5,14.4,10.42,irodori-factory
202,45000,16000,7.4,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,1544,https://tokyosharehouse.com//eng/house/detail/1544/,NerimaToshimaenEkoda,OAKHOUSE HUJIMIDAI,Nukui Nerima-ku Tokyo 3,139.630072534881,35.74700005,45000,12000,4,0,0,0,1,19.58,12.04,9.76,8.98,11.92,11.53,5.2,7.84,8.76,17.82,11.51,15.99,10.78,10.72,8.84,12.77,10.72,14.93,8.64,12.55,11.04,12.57,19.76,9.61,12.95,15.19,13.07,23.08,5.71,3.56,3.85,16.66,8.1,12.75,5.2,13.34,12.0,14.01,9.66,11.94,6.78,18.88,9.08,6.46,16.02,12.49,17.73,25.85,12.16,12.16,11.58,21.72,8.83,7.18,34.21,14.79,14.79,24.68,7.75,12.44,10.58,21.39,10.41,16.67,8.07,15.94,7.25,16.89,13.23,16.49,27.4,8.26,32.63,13.13,13.13,26.42,11.7,11.39,12.79,17.11,11.45,29.29,15.53,5.39,9.78,30.46,12.46,11.19,13.29,9.12,Oakhouse
102,43000,12000,9.7,Both,Available,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,1567,https://tokyosharehouse.com//eng/house/detail/1567/,NerimaToshimaenEkoda,LA MAISON NERIMA fujimidai,2-32 Nukui Nerima-ku Tokyo,139.631798,35.7410824,47000,12000,7,0,0,0,1,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,Eishin ShojiInc
201,50000,12000,10.5,Both,Available,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,1567,https://tokyosharehouse.com//eng/house/detail/1567/,NerimaToshimaenEkoda,LA MAISON NERIMA fujimidai,2-32 Nukui Nerima-ku Tokyo,139.631798,35.7410824,47000,12000,7,0,0,0,1,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,Eishin ShojiInc
203,55000,12000,10.5,Both,Available,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,1567,https://tokyosharehouse.com//eng/house/detail/1567/,NerimaToshimaenEkoda,LA MAISON NERIMA fujimidai,2-32 Nukui Nerima-ku Tokyo,139.631798,35.7410824,47000,12000,7,0,0,0,1,19.0,11.43,9.61,8.38,11.61,11.16,5.63,7.45,8.31,17.76,11.06,15.34,10.4,10.46,8.46,12.38,10.71,14.34,8.06,11.93,10.36,11.91,19.87,9.19,12.52,14.58,12.67,22.9,5.22,3.25,3.65,16.74,8.01,12.17,5.63,12.94,11.71,13.34,9.31,11.47,6.49,18.21,8.89,6.22,15.39,12.07,17.25,25.4,11.49,11.49,11.07,21.53,8.66,6.51,34.11,14.13,14.13,24.24,7.75,12.09,10.02,20.73,9.75,16.0,7.72,15.8,6.81,16.73,13.17,15.82,27.42,8.21,32.46,12.74,12.74,26.21,11.04,11.24,12.51,16.5,11.02,29.13,15.39,5.04,9.3,30.29,12.08,10.9,12.68,8.7,Eishin ShojiInc
103,43000,12000,9.05,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3517,https://tokyosharehouse.com//eng/house/detail/3517/,ItabashiOyamaTakashimadaira,TOKYO SHARE Shimura Sanchome, Tokyo Itabashi-Ku Shimura 3-31-23,139.6848541,35.7772732,46500,12000,24,4,5,1,0,19.58,13.18,15.72,10.24,9.25,9.58,1.63,6.88,8.25,23.65,10.4,17.74,8.9,16.7,7.46,10.77,16.5,15.21,9.72,13.74,14.52,16.54,25.13,15.39,11.4,16.08,11.25,29.04,6.73,4.79,4.14,22.16,14.02,13.19,1.63,11.42,9.14,17.56,7.74,10.93,5.36,20.99,15.05,12.44,17.14,10.9,16.36,31.49,14.81,14.81,11.23,27.69,5.47,11.33,40.09,18.67,18.67,30.38,3.33,10.04,15.84,23.28,12.54,20.16,6.59,11.47,7.03,12.52,19.09,19.16,33.03,4.04,38.58,11.06,11.06,32.4,15.8,17.34,18.76,17.69,10.09,35.24,11.1,11.29,9.34,36.41,10.42,8.43,14.26,8.2,MAVALASinc.
204,47000,12000,8.11,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3517,https://tokyosharehouse.com//eng/house/detail/3517/,ItabashiOyamaTakashimadaira,TOKYO SHARE Shimura Sanchome, Tokyo Itabashi-Ku Shimura 3-31-23,139.6848541,35.7772732,46500,12000,24,4,5,1,0,19.58,13.18,15.72,10.24,9.25,9.58,1.63,6.88,8.25,23.65,10.4,17.74,8.9,16.7,7.46,10.77,16.5,15.21,9.72,13.74,14.52,16.54,25.13,15.39,11.4,16.08,11.25,29.04,6.73,4.79,4.14,22.16,14.02,13.19,1.63,11.42,9.14,17.56,7.74,10.93,5.36,20.99,15.05,12.44,17.14,10.9,16.36,31.49,14.81,14.81,11.23,27.69,5.47,11.33,40.09,18.67,18.67,30.38,3.33,10.04,15.84,23.28,12.54,20.16,6.59,11.47,7.03,12.52,19.09,19.16,33.03,4.04,38.58,11.06,11.06,32.4,15.8,17.34,18.76,17.69,10.09,35.24,11.1,11.29,9.34,36.41,10.42,8.43,14.26,8.2,MAVALASinc.
212,50000,12000,8.59,Both,Available,True,True,True,True,True,True,False,True,True,False,True,False,False,False,True,3517,https://tokyosharehouse.com//eng/house/detail/3517/,ItabashiOyamaTakashimadaira,TOKYO SHARE Shimura Sanchome, Tokyo Itabashi-Ku Shimura 3-31-23,139.6848541,35.7772732,46500,12000,24,4,5,1,0,19.58,13.18,15.72,10.24,9.25,9.58,1.63,6.88,8.25,23.65,10.4,17.74,8.9,16.7,7.46,10.77,16.5,15.21,9.72,13.74,14.52,16.54,25.13,15.39,11.4,16.08,11.25,29.04,6.73,4.79,4.14,22.16,14.02,13.19,1.63,11.42,9.14,17.56,7.74,10.93,5.36,20.99,15.05,12.44,17.14,10.9,16.36,31.49,14.81,14.81,11.23,27.69,5.47,11.33,40.09,18.67,18.67,30.38,3.33,10.04,15.84,23.28,12.54,20.16,6.59,11.47,7.03,12.52,19.09,19.16,33.03,4.04,38.58,11.06,11.06,32.4,15.8,17.34,18.76,17.69,10.09,35.24,11.1,11.29,9.34,36.41,10.42,8.43,14.26,8.2,MAVALASinc.
302,43000,12000,8.46,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,True,False,3517,https://tokyosharehouse.com//eng/house/detail/3517/,ItabashiOyamaTakashimadaira,TOKYO SHARE Shimura Sanchome, Tokyo Itabashi-Ku Shimura 3-31-23,139.6848541,35.7772732,46500,12000,24,4,5,1,0,19.58,13.18,15.72,10.24,9.25,9.58,1.63,6.88,8.25,23.65,10.4,17.74,8.9,16.7,7.46,10.77,16.5,15.21,9.72,13.74,14.52,16.54,25.13,15.39,11.4,16.08,11.25,29.04,6.73,4.79,4.14,22.16,14.02,13.19,1.63,11.42,9.14,17.56,7.74,10.93,5.36,20.99,15.05,12.44,17.14,10.9,16.36,31.49,14.81,14.81,11.23,27.69,5.47,11.33,40.09,18.67,18.67,30.38,3.33,10.04,15.84,23.28,12.54,20.16,6.59,11.47,7.03,12.52,19.09,19.16,33.03,4.04,38.58,11.06,11.06,32.4,15.8,17.34,18.76,17.69,10.09,35.24,11.1,11.29,9.34,36.41,10.42,8.43,14.26,8.2,MAVALASinc.
001-B,35000,9000,15.7,Female,Available,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,2495,https://tokyosharehouse.com//eng/house/detail/2495/,ItabashiOyamaTakashimadaira,Couverture Itabashi,IzumichoItabashi-kuTokyo,139.7007048,35.7669048,41500,11000,14,2,3,0,0,17.94,11.86,16.46,9.07,7.43,7.81,3.42,5.41,6.78,24.57,8.73,16.46,7.16,17.26,5.86,8.98,17.46,13.67,8.54,12.41,13.78,15.9,26.35,15.65,9.64,14.64,9.47,29.74,5.83,4.51,3.82,23.31,14.84,11.71,3.42,9.63,7.3,16.76,6.02,9.26,3.96,19.74,15.74,13.05,15.73,9.15,14.58,31.52,13.82,13.82,9.65,28.37,3.65,10.93,40.95,17.96,17.96,30.48,1.5,8.22,15.76,21.96,11.48,19.3,5.03,9.79,5.73,10.83,19.98,18.08,34.11,2.21,39.31,9.26,9.26,33.03,15.22,18.09,19.27,16.17,8.39,35.98,9.42,11.76,7.82,37.13,8.64,6.61,12.87,6.65,FOR.C Co. Ltd.
101,45000,13000,8.37,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,2495,https://tokyosharehouse.com//eng/house/detail/2495/,ItabashiOyamaTakashimadaira,Couverture Itabashi,IzumichoItabashi-kuTokyo,139.7007048,35.7669048,41500,11000,14,2,3,0,0,17.94,11.86,16.46,9.07,7.43,7.81,3.42,5.41,6.78,24.57,8.73,16.46,7.16,17.26,5.86,8.98,17.46,13.67,8.54,12.41,13.78,15.9,26.35,15.65,9.64,14.64,9.47,29.74,5.83,4.51,3.82,23.31,14.84,11.71,3.42,9.63,7.3,16.76,6.02,9.26,3.96,19.74,15.74,13.05,15.73,9.15,14.58,31.52,13.82,13.82,9.65,28.37,3.65,10.93,40.95,17.96,17.96,30.48,1.5,8.22,15.76,21.96,11.48,19.3,5.03,9.79,5.73,10.83,19.98,18.08,34.11,2.21,39.31,9.26,9.26,33.03,15.22,18.09,19.27,16.17,8.39,35.98,9.42,11.76,7.82,37.13,8.64,6.61,12.87,6.65,FOR.C Co. Ltd.
102,47000,13000,7.95,Both,Available,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,2495,https://tokyosharehouse.com//eng/house/detail/2495/,ItabashiOyamaTakashimadaira,Couverture Itabashi,IzumichoItabashi-kuTokyo,139.7007048,35.7669048,41500,11000,14,2,3,0,0,17.94,11.86,16.46,9.07,7.43,7.81,3.42,5.41,6.78,24.57,8.73,16.46,7.16,17.26,5.86,8.98,17.46,13.67,8.54,12.41,13.78,15.9,26.35,15.65,9.64,14.64,9.47,29.74,5.83,4.51,3.82,23.31,14.84,11.71,3.42,9.63,7.3,16.76,6.02,9.26,3.96,19.74,15.74,13.05,15.73,9.15,14.58,31.52,13.82,13.82,9.65,28.37,3.65,10.93,40.95,17.96,17.96,30.48,1.5,8.22,15.76,21.96,11.48,19.3,5.03,9.79,5.73,10.83,19.98,18.08,34.11,2.21,39.31,9.26,9.26,33.03,15.22,18.09,19.27,16.17,8.39,35.98,9.42,11.76,7.82,37.13,8.64,6.61,12.87,6.65,FOR.C Co. Ltd.
